clean_text,label
whenevr ur sad whenevr ur gray remembr im here NUMBER listn NUMBER watevr u wanna say jus walk wid me a little while amp i promise i ll bring back ur smile,0
why nothing ok anyway give me treat,0
win the newest harry potter and the order of the phoenix book NUMBER reply harry answer NUMBER questions chance to be the first among readers,1
ok,0
correct so how was work today,0
just sent again do you scream and moan in bed princess,0
i wake up long ago already dunno what other thing,0
oh just getting even with u u,0
i thk NUMBER shd be ok he said plus minus NUMBER did leave a line in between paragraphs,0
can you call me plz your number shows out of coveragd area i have urgnt call in vasai amp have to reach before NUMBER o clock so call me plz,0
yeah jay s sort of a fucking retard,0
sorry was in the bathroom sup,0
ur balance is now NUMBER ur next question is who sang uptown girl in the NUMBER s NUMBER answer txt ur answer to NUMBER good luck,1
my exam is for february NUMBER wish you a great day,0
i dont know what to do to come out of this so only am ask questions like this dont mistake me,0
aight no rush i ll ask jay,0
good morning plz call me sir,0
it s ok lar u sleep early too nite,0
oh icic k lor den meet other day,0
oh a half hour is much longer in syria than canada eh wow you must get so much more work done in a day than us with all that extra time grins,0
sometimes we put walls around our hearts not just to be safe from getting hurt but to find out who cares enough to break the walls amp get closer goodnoon,0
sweet we may or may not go to NUMBER u to meet carlos so gauge patty s interest in that,0
then she buying today no need to c meh,0
aight sorry i take ten years to shower what s the plan,0
every monday nxt week vl be completing,0
might ax well im there,0
just chill for another NUMBER hrs if you could sleep the pain is not a surgical emergency so see how it unfolds okay,0
yeah i ll try to scrounge something up,0
crazy ar he s married like gd looking guys not me my frens like say he s korean leona s fave but i dun thk he is aft some thinking mayb most prob i ll go,0
were somewhere on fredericksburg,0
que pases un buen tiempo or something like that,0
is it ok if i stay the night here xavier has a sleeping bag and i m getting tired,0
she doesnt need any test,0
nothing much chillin at home any super bowl plan,0
free NUMBER day sexy st george s day pic of jordan txt pic to NUMBER dont miss out then every wk a saucy celeb NUMBER more pics c pocketbabe co uk NUMBER NUMBER wk,1
bugis oso near wat,0
yo theres no class tmrw right,0
let ur heart be ur compass ur mind ur map ur soul ur guide and u will never loose in world gnun sent via way NUMBER sms com,0
goodnight sleep well da please take care pa please,0
baaaaabe i misss youuuuu where are you i have to go and teach my class at NUMBER,0
convey my regards to him,0
u ned to convince him tht its not possible witot hurting his feeling its the main,0
good afternoon loverboy how goes you day any luck come your way i think of you sweetie and send my love across the sea to make you smile and happy,0
if i start sending blackberry torch to nigeria will you find buyer for me like NUMBER a month and tell dad not to buy bb from anyone oh,0
lt gt of pple marry with their lovers becz they hav gud undrstndng dat avoids problems i sent dis NUMBER u u wil get gud news on friday by d person you like and tomorrow will be the best day of your life dont break this chain if you break you will suffer send this to lt gt frnds in lt gt mins whn u read,0
yo dude guess who just got arrested the other day,0
shuhui say change NUMBER suntec steamboat u noe where where r u now,0
what does the dance river do,0
yetunde i m sorry but moji and i seem too busy to be able to go shopping can you just please find some other way to get what you wanted us to get please forgive me you can reply free via yahoo messenger,0
hey i will be really pretty late you want to go for the lesson first i will join you i m only reaching tp mrt,0
hot live fantasies call now NUMBER just NUMBER p per min ntt ltd po box NUMBER croydon cr NUMBER NUMBER wb NUMBER k,1
bbq this sat at mine from NUMBER ish ur welcome NUMBER come,0
i don t know same thing that s wrong everyso often he panicks starts goin on bout not bein good enough,0
alright i m out have a good night,0
did you try making another butt,0
hope you are feeling great pls fill me in abiola,0
i though we shd go out n have some fun so bar in town or something sound ok,0
NUMBER go to write msg NUMBER put on dictionary mode NUMBER cover the screen with hand NUMBER press lt gt NUMBER gently remove ur hand its interesting,0
bears pic nick and tom pete and dick in fact all types try gay chat with photo upload call NUMBER NUMBER p min NUMBER stop texts call NUMBER,1
NUMBER new mobiles from NUMBER must go txt nokia to no NUMBER collect yours today from only NUMBER URL NUMBER optout NUMBER NUMBER gbp mtmsg NUMBER txtauction,1
we re finally ready fyi,0
auntie huai juan never pick up her phone,0
double mins double txt NUMBER NUMBER price linerental on latest orange bluetooth mobiles call mobileupd NUMBER for the very latest offers NUMBER or call NUMBER optout lf NUMBER,1
ya tel wats ur problem,0
no NUMBER nokia tone NUMBER ur mob every week just txt nok to NUMBER NUMBER st tone free so get txtin now and tell ur friends NUMBER p tone NUMBER reply hl NUMBER info,1
i dnt wnt to tlk wid u,0
we spend our days waiting for the ideal path to appear in front of us but what we forget is paths are made by walking not by waiting goodnight,0
its ok my arm is feeling weak cuz i got a shot so we can go another time,0
please reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday eve i already see in net no ticket available i want to book ticket through tackle,0
storming msg wen u lift d phne u say hello do u knw wt is d real meaning of hello it s d name of a girl yes and u knw who is dat girl margaret hello she is d girlfrnd f grahmbell who invnted telphone moral one can NUMBER get d name of a person bt not his girlfrnd g o o d n i g h t,0
that s ok i popped in to ask bout something and she said you d been in are you around tonght wen this girl comes,0
all e best NUMBER ur exam later,0
hope ur head doesn t hurt NUMBER much am ploughing my way through a pile of ironing staying in with a chinky tonight come round if you like,0
oh k i think most of wi and nz players unsold,0
haha where got so fast lose weight thk muz go NUMBER a month den got effect gee later we go aust put bk e weight,0
i wonder how you got online my love had you gone to the net cafe did you get your phone recharged were you on a friends net i think of you boytoy,0
haha just kidding papa needs drugs,0
thk shld b can ya i wana go NUMBER lessons haha can go for one whole stretch,0
oh ok,0
r we still meeting NUMBER dinner tonight,0
thats cool i am a gentleman and will treat you with dignity and respect,0
shall i start from hear,0
then we wait NUMBER u lor no need NUMBER feel bad lar,0
no did you check i got his detailed message now,0
you have registered sinco as payee log in at icicibank com and enter urn lt gt to confirm beware of frauds do not share or disclose urn to anyone,0
no i decided that only people who care about stuff vote and caring about stuff is for losers,0
kaiez enjoy ur tuition gee thk e second option sounds beta i ll go yan jiu den msg u,0
you have registered sinco as payee log in at icicibank com and enter urn lt gt to confirm beware of frauds do not share or disclose urn to anyone,0
cool we will have fun practicing making babies,0
actually getting ready to leave the house,0
k k any special today,0
urgent important information for o NUMBER user today is your lucky day NUMBER find out why log onto URL there is a fantastic surprise awaiting for you,1
